RO_PHYSICAL_FINGERPRINT_V2
SUMMARY	ro_luts=128	ro_nets=128	endpoint_cells=136
CELL	u_puf/ring1[13].ro1/u_backend/LUT6_INV2	LUT6	64'h5555555555555555	SLICE_X7Y52	SLICEL.C6LUT	I0:C2,I1:C1,I2:C3,I3:C4,I4:C5,I5:C6
CELL	u_puf/ring1[13].ro1/u_backend/LUT6_NAND0	LUT6	64'h8888888888888888	SLICE_X7Y52	SLICEL.D6LUT	I0:D2,I1:D3,I2:D1,I3:D4,I4:D5,I5:D6
CELL	u_puf/ring1[14].ro1/u_backend/LUT6_INV0	LUT6	64'h5555555555555555	SLICE_X6Y50	SLICEM.A6LUT	I0:A1,I1:A2,I2:A3,I3:A4,I4:A5,I5:A6
CELL	u_puf/ring1[14].ro1/u_backend/LUT6_INV1	LUT6	64'h5555555555555555	SLICE_X6Y50	SLICEM.B6LUT	I0:B2,I1:B1,I2:B3,I3:B4,I4:B5,I5:B6
CELL	u_puf/ring1[14].ro1/u_backend/LUT6_INV2	LUT6	64'h5555555555555555	SLICE_X6Y50	SLICEM.C6LUT	I0:C2,I1:C1,I2:C3,I3:C4,I4:C5,I5:C6
CELL	u_puf/ring1[14].ro1/u_backend/LUT6_NAND0	LUT6	64'h8888888888888888	SLICE_X6Y50	SLICEM.D6LUT	I0:D2,I1:D3,I2:D1,I3:D4,I4:D5,I5:D6
CELL	u_puf/ring1[15].ro1/u_backend/LUT6_INV0	LUT6	64'h5555555555555555	SLICE_X8Y51	SLICEM.B6LUT	I0:B1,I1:B2,I2:B3,I3:B4,I4:B5,I5:B6
CELL	u_puf/ring1[15].ro1/u_backend/LUT6_INV1	LUT6	64'h5555555555555555	SLICE_X9Y51	SLICEL.A6LUT	I0:A2,I1:A1,I2:A3,I3:A4,I4:A5,I5:A6
CELL	u_puf/ring1[15].ro1/u_backend/LUT6_INV2	LUT6	64'h5555555555555555	SLICE_X8Y51	SLICEM.C6LUT	I0:C2,I1:C1,I2:C3,I3:C4,I4:C5,I5:C6
CELL	u_puf/ring1[15].ro1/u_backend/LUT6_NAND0	LUT6	64'h8888888888888888	SLICE_X8Y51	SLICEM.D6LUT	I0:D2,I1:D3,I2:D1,I3:D4,I4:D5,I5:D6
NET	u_puf/ring0[0].ro0/u_backend/t0	u_puf/ring0[0].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[0].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_M_D CLBLM_LOGIC_OUTS15 IMUX7 CLBLM_M_A1 }
NET	u_puf/ring0[0].ro0/u_backend/t1	u_puf/ring0[0].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[0].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_M_A CLBLM_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX18 CLBLM_M_B2 }
NET	u_puf/ring0[0].ro0/u_backend/t2	u_puf/ring0[0].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[0].ro0/u_backend/LUT6_INV2/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 BYP_ALT5 BYP_BOUNCE5 IMUX29 CLBLM_M_C2 }
NET	u_puf/ring0[1].ro0/u_backend/t0	u_puf/ring0[1].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[1].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_L_D CLBLM_LOGIC_OUTS11 IMUX6 CLBLM_L_A1 }
NET	u_puf/ring0[1].ro0/u_backend/t1	u_puf/ring0[1].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[1].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_L_A CLBLM_LOGIC_OUTS8 NL1BEG_N3 IMUX14 CLBLM_L_B1 }
NET	u_puf/ring0[1].ro0/u_backend/t2	u_puf/ring0[1].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[1].ro0/u_backend/LUT6_INV2/I0	{ CLBLM_L_B CLBLM_LOGIC_OUTS9 WW2BEG1 ER1BEG2 EL1BEG1 IMUX33 CLBLM_L_C1 }
NET	u_puf/ring0[2].ro0/u_backend/t0	u_puf/ring0[2].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[2].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_L_D CLBLM_L_DMUX CLBLM_LOGIC_OUTS19 NN2BEG1 IMUX41 CLBLM_L_D1 }
NET	u_puf/ring0[2].ro0/u_backend/t1	u_puf/ring0[2].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[2].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_L_D CLBLM_LOGIC_OUTS11 SW2BEG3 ER1BEG_S0 IMUX32 CLBLM_M_C1 }
NET	u_puf/ring0[2].ro0/u_backend/t2	u_puf/ring0[2].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[2].ro0/u_backend/LUT6_INV2/I0	{ CLBLM_M_C CLBLM_M_CMUX CLBLM_LOGIC_OUTS22 IMUX40 CLBLM_M_D1 }
NET	u_puf/ring0[3].ro0/u_backend/t0	u_puf/ring0[3].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[3].ro0/u_backend/LUT6_NAND0/O	{ CLBLL_LL_C CLBLL_LOGIC_OUTS14 NL1BEG1 FAN_ALT4 FAN_BOUNCE4 IMUX_L15 CLBLL_LL_B1 }
NET	u_puf/ring0[3].ro0/u_backend/t1	u_puf/ring0[3].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[3].ro0/u_backend/LUT6_INV1/I0	{ CLBLL_LL_B CLBLL_LOGIC_OUTS13 FAN_ALT6 FAN_BOUNCE6 IMUX_L33 CLBLL_L_C1 }
NET	u_puf/ring0[3].ro0/u_backend/t2	u_puf/ring0[3].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[3].ro0/u_backend/LUT6_INV2/I0	{ CLBLL_L_C CLBLL_L_CMUX CLBLL_LOGIC_OUTS18 IMUX_L41 CLBLL_L_D1 }
NET	u_puf/ring0[4].ro0/u_backend/t0	u_puf/ring0[4].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[4].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_M_D CLBLM_LOGIC_OUTS15 IMUX7 CLBLM_M_A1 }
NET	u_puf/ring0[4].ro0/u_backend/t1	u_puf/ring0[4].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[4].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_M_A CLBLM_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX18 CLBLM_M_B2 }
NET	u_puf/ring0[4].ro0/u_backend/t2	u_puf/ring0[4].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[4].ro0/u_backend/LUT6_INV2/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 BYP_ALT5 BYP_BOUNCE5 IMUX29 CLBLM_M_C2 }
NET	u_puf/ring0[5].ro0/u_backend/t0	u_puf/ring0[5].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[5].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_M_D CLBLM_LOGIC_OUTS15 IMUX7 CLBLM_M_A1 }
NET	u_puf/ring0[5].ro0/u_backend/t1	u_puf/ring0[5].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[5].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_M_A CLBLM_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX18 CLBLM_M_B2 }
NET	u_puf/ring0[5].ro0/u_backend/t2	u_puf/ring0[5].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[5].ro0/u_backend/LUT6_INV2/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 BYP_ALT5 BYP_BOUNCE5 IMUX29 CLBLM_M_C2 }
NET	u_puf/ring0[6].ro0/u_backend/t0	u_puf/ring0[6].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[6].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_M_D CLBLM_LOGIC_OUTS15 IMUX7 CLBLM_M_A1 }
NET	u_puf/ring0[6].ro0/u_backend/t1	u_puf/ring0[6].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[6].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_M_A CLBLM_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX18 CLBLM_M_B2 }
NET	u_puf/ring0[6].ro0/u_backend/t2	u_puf/ring0[6].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[6].ro0/u_backend/LUT6_INV2/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 BYP_ALT5 BYP_BOUNCE5 IMUX29 CLBLM_M_C2 }
NET	u_puf/ring0[7].ro0/u_backend/t0	u_puf/ring0[7].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[7].ro0/u_backend/LUT6_NAND0/O	{ CLBLL_L_D CLBLL_LOGIC_OUTS11 WW4BEG3 ER1BEG_S0 IMUX_L33 CLBLL_L_C1 }
NET	u_puf/ring0[7].ro0/u_backend/t1	u_puf/ring0[7].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[7].ro0/u_backend/LUT6_INV1/I0	{ CLBLL_L_C CLBLL_LOGIC_OUTS10 FAN_ALT5 FAN_BOUNCE5 IMUX_L41 CLBLL_L_D1 }
NET	u_puf/ring0[7].ro0/u_backend/t2	u_puf/ring0[7].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[7].ro0/u_backend/LUT6_INV2/I0	{ CLBLL_L_D CLBLL_LOGIC_OUTS11 SR1BEG_S0 SR1BEG1 IMUX_L20 CLBLL_L_C2 }
NET	u_puf/ring0[8].ro0/u_backend/t0	u_puf/ring0[8].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[8].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_M_D CLBLM_LOGIC_OUTS15 IMUX7 CLBLM_M_A1 }
NET	u_puf/ring0[8].ro0/u_backend/t1	u_puf/ring0[8].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[8].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_M_A CLBLM_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX18 CLBLM_M_B2 }
NET	u_puf/ring0[8].ro0/u_backend/t2	u_puf/ring0[8].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[8].ro0/u_backend/LUT6_INV2/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 BYP_ALT5 BYP_BOUNCE5 IMUX29 CLBLM_M_C2 }
NET	u_puf/ring0[9].ro0/u_backend/t0	u_puf/ring0[9].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[9].ro0/u_backend/LUT6_NAND0/O	{ CLBLL_L_D CLBLL_LOGIC_OUTS11 IMUX_L6 CLBLL_L_A1 }
NET	u_puf/ring0[9].ro0/u_backend/t1	u_puf/ring0[9].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[9].ro0/u_backend/LUT6_INV1/I0	{ CLBLL_L_A CLBLL_LOGIC_OUTS8 NL1BEG_N3 IMUX_L14 CLBLL_L_B1 }
NET	u_puf/ring0[9].ro0/u_backend/t2	u_puf/ring0[9].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[9].ro0/u_backend/LUT6_INV2/I0	{ CLBLL_L_B CLBLL_LOGIC_OUTS9 BYP_ALT4 BYP_BOUNCE4 IMUX_L20 CLBLL_L_C2 }
NET	u_puf/ring0[10].ro0/u_backend/t0	u_puf/ring0[10].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[10].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_M_D CLBLM_LOGIC_OUTS15 IMUX7 CLBLM_M_A1 }
NET	u_puf/ring0[10].ro0/u_backend/t1	u_puf/ring0[10].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[10].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_M_A CLBLM_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX18 CLBLM_M_B2 }
NET	u_puf/ring0[10].ro0/u_backend/t2	u_puf/ring0[10].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[10].ro0/u_backend/LUT6_INV2/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 BYP_ALT5 BYP_BOUNCE5 IMUX29 CLBLM_M_C2 }
NET	u_puf/ring0[11].ro0/u_backend/t0	u_puf/ring0[11].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[11].ro0/u_backend/LUT6_NAND0/O	{ CLBLL_L_B CLBLL_LOGIC_OUTS9 ER1BEG2 BYP_ALT3 BYP_BOUNCE3 IMUX15 CLBLM_M_B1 }
NET	u_puf/ring0[11].ro0/u_backend/t1	u_puf/ring0[11].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[11].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 BYP_ALT5 BYP_BOUNCE5 IMUX29 CLBLM_M_C2 }
NET	u_puf/ring0[11].ro0/u_backend/t2	u_puf/ring0[11].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[11].ro0/u_backend/LUT6_INV2/I0	{ CLBLM_M_C CLBLM_M_CMUX CLBLM_LOGIC_OUTS22 IMUX40 CLBLM_M_D1 }
NET	u_puf/ring0[12].ro0/u_backend/t0	u_puf/ring0[12].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[12].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_L_C CLBLM_L_CMUX CLBLM_LOGIC_OUTS18 NL1BEG_N3 IMUX14 CLBLM_L_B1 }
NET	u_puf/ring0[12].ro0/u_backend/t1	u_puf/ring0[12].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[12].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_L_B CLBLM_LOGIC_OUTS9 SW6BEG1 NW2BEG2 IMUX_L3 CLBLL_L_A2 }
NET	u_puf/ring0[12].ro0/u_backend/t2	u_puf/ring0[12].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[12].ro0/u_backend/LUT6_INV2/I0	{ CLBLL_L_A CLBLL_LOGIC_OUTS8 BYP_ALT1 BYP_BOUNCE1 IMUX_L19 CLBLL_L_B2 }
NET	u_puf/ring0[13].ro0/u_backend/t0	u_puf/ring0[13].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[13].ro0/u_backend/LUT6_NAND0/O	{ CLBLL_L_D CLBLL_LOGIC_OUTS11 IMUX_L14 CLBLL_L_B1 }
NET	u_puf/ring0[13].ro0/u_backend/t1	u_puf/ring0[13].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[13].ro0/u_backend/LUT6_INV1/I0	{ CLBLL_L_B CLBLL_LOGIC_OUTS9 NW2BEG1 EL1BEG0 SL1BEG0 IMUX_L33 CLBLL_L_C1 }
NET	u_puf/ring0[13].ro0/u_backend/t2	u_puf/ring0[13].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[13].ro0/u_backend/LUT6_INV2/I0	{ CLBLL_L_C CLBLL_L_CMUX CLBLL_LOGIC_OUTS18 SW2BEG0 IMUX33 CLBLM_L_C1 }
NET	u_puf/ring0[14].ro0/u_backend/t0	u_puf/ring0[14].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[14].ro0/u_backend/LUT6_NAND0/O	{ CLBLL_L_D CLBLL_LOGIC_OUTS11 IMUX_L6 CLBLL_L_A1 }
NET	u_puf/ring0[14].ro0/u_backend/t1	u_puf/ring0[14].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[14].ro0/u_backend/LUT6_INV1/I0	{ CLBLL_L_A CLBLL_LOGIC_OUTS8 BYP_ALT1 BYP_BOUNCE1 IMUX_L19 CLBLL_L_B2 }
NET	u_puf/ring0[14].ro0/u_backend/t2	u_puf/ring0[14].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[14].ro0/u_backend/LUT6_INV2/I0	{ CLBLL_L_B CLBLL_L_BMUX CLBLL_LOGIC_OUTS17 SR1BEG_S0 IMUX_L33 CLBLL_L_C1 }
NET	u_puf/ring0[15].ro0/u_backend/t0	u_puf/ring0[15].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[15].ro0/u_backend/LUT6_NAND0/O	{ CLBLL_LL_D CLBLL_LOGIC_OUTS15 IMUX_L7 CLBLL_LL_A1 }
NET	u_puf/ring0[15].ro0/u_backend/t1	u_puf/ring0[15].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[15].ro0/u_backend/LUT6_INV1/I0	{ CLBLL_LL_A CLBLL_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX_L18 CLBLL_LL_B2 }
NET	u_puf/ring0[15].ro0/u_backend/t2	u_puf/ring0[15].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[15].ro0/u_backend/LUT6_INV2/I0	{ CLBLL_LL_B CLBLL_LOGIC_OUTS13 BYP_ALT5 BYP_BOUNCE5 IMUX_L29 CLBLL_LL_C2 }
NET	u_puf/ring1[0].ro1/u_backend/t0	u_puf/ring1[0].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[0].ro1/u_backend/LUT6_NAND0/O	{ CLBLL_LL_D CLBLL_LOGIC_OUTS15 IMUX_L7 CLBLL_LL_A1 }
NET	u_puf/ring1[0].ro1/u_backend/t1	u_puf/ring1[0].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[0].ro1/u_backend/LUT6_INV1/I0	{ CLBLL_LL_A CLBLL_LOGIC_OUTS12 NW2BEG0 EL1BEG_N3 IMUX_L15 CLBLL_LL_B1 }
NET	u_puf/ring1[0].ro1/u_backend/t2	u_puf/ring1[0].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[0].ro1/u_backend/LUT6_INV2/I0	{ CLBLL_LL_B CLBLL_LOGIC_OUTS13 FAN_ALT6 FAN_BOUNCE6 FAN_ALT2 FAN_BOUNCE2 IMUX_L32 CLBLL_LL_C1 }
NET	u_puf/ring1[1].ro1/u_backend/t0	u_puf/ring1[1].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[1].ro1/u_backend/LUT6_NAND0/O	{ CLBLM_M_D CLBLM_LOGIC_OUTS15 IMUX7 CLBLM_M_A1 }
NET	u_puf/ring1[1].ro1/u_backend/t1	u_puf/ring1[1].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[1].ro1/u_backend/LUT6_INV1/I0	{ CLBLM_M_A CLBLM_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX18 CLBLM_M_B2 }
NET	u_puf/ring1[1].ro1/u_backend/t2	u_puf/ring1[1].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[1].ro1/u_backend/LUT6_INV2/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 BYP_ALT5 BYP_BOUNCE5 IMUX29 CLBLM_M_C2 }
NET	u_puf/ring1[2].ro1/u_backend/t0	u_puf/ring1[2].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[2].ro1/u_backend/LUT6_NAND0/O	{ CLBLM_L_D CLBLM_LOGIC_OUTS11 IMUX6 CLBLM_L_A1 }
NET	u_puf/ring1[2].ro1/u_backend/t1	u_puf/ring1[2].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[2].ro1/u_backend/LUT6_INV1/I0	{ CLBLM_L_A CLBLM_LOGIC_OUTS8 NL1BEG_N3 IMUX14 CLBLM_L_B1 }
NET	u_puf/ring1[2].ro1/u_backend/t2	u_puf/ring1[2].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[2].ro1/u_backend/LUT6_INV2/I0	{ CLBLM_L_B CLBLM_L_BMUX CLBLM_LOGIC_OUTS17 SR1BEG_S0 IMUX33 CLBLM_L_C1 }
NET	u_puf/ring1[3].ro1/u_backend/t0	u_puf/ring1[3].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[3].ro1/u_backend/LUT6_NAND0/O	{ CLBLM_M_D CLBLM_LOGIC_OUTS15 IMUX7 CLBLM_M_A1 }
NET	u_puf/ring1[3].ro1/u_backend/t1	u_puf/ring1[3].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[3].ro1/u_backend/LUT6_INV1/I0	{ CLBLM_M_A CLBLM_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX18 CLBLM_M_B2 }
NET	u_puf/ring1[3].ro1/u_backend/t2	u_puf/ring1[3].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[3].ro1/u_backend/LUT6_INV2/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 BYP_ALT5 BYP_BOUNCE5 IMUX29 CLBLM_M_C2 }
NET	u_puf/ring1[4].ro1/u_backend/t0	u_puf/ring1[4].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[4].ro1/u_backend/LUT6_NAND0/O	{ CLBLL_L_C CLBLL_LOGIC_OUTS10 EE2BEG2 WR1BEG3 SW2BEG2 IMUX_L14 CLBLL_L_B1 }
NET	u_puf/ring1[4].ro1/u_backend/t1	u_puf/ring1[4].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[4].ro1/u_backend/LUT6_INV1/I0	{ CLBLL_L_B CLBLL_LOGIC_OUTS9 WW2BEG1 ER1BEG2 EL1BEG1 IMUX_L33 CLBLL_L_C1 }
NET	u_puf/ring1[4].ro1/u_backend/t2	u_puf/ring1[4].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[4].ro1/u_backend/LUT6_INV2/I0	{ CLBLL_L_C CLBLL_LOGIC_OUTS10 FAN_ALT5 FAN_BOUNCE5 IMUX_L41 CLBLL_L_D1 }
NET	u_puf/ring1[5].ro1/u_backend/t0	u_puf/ring1[5].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[5].ro1/u_backend/LUT6_NAND0/O	{ CLBLL_LL_D CLBLL_LOGIC_OUTS15 IMUX_L7 CLBLL_LL_A1 }
NET	u_puf/ring1[5].ro1/u_backend/t1	u_puf/ring1[5].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[5].ro1/u_backend/LUT6_INV1/I0	{ CLBLL_LL_A CLBLL_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX_L18 CLBLL_LL_B2 }
NET	u_puf/ring1[5].ro1/u_backend/t2	u_puf/ring1[5].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[5].ro1/u_backend/LUT6_INV2/I0	{ CLBLL_LL_B CLBLL_LOGIC_OUTS13 FAN_ALT6 FAN_BOUNCE6 FAN_ALT2 FAN_BOUNCE2 IMUX_L32 CLBLL_LL_C1 }
NET	u_puf/ring1[6].ro1/u_backend/t0	u_puf/ring1[6].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[6].ro1/u_backend/LUT6_NAND0/O	{ CLBLM_L_D CLBLM_LOGIC_OUTS11 IMUX6 CLBLM_L_A1 }
NET	u_puf/ring1[6].ro1/u_backend/t1	u_puf/ring1[6].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[6].ro1/u_backend/LUT6_INV1/I0	{ CLBLM_L_A CLBLM_LOGIC_OUTS8 BYP_ALT1 BYP_BOUNCE1 IMUX19 CLBLM_L_B2 }
NET	u_puf/ring1[6].ro1/u_backend/t2	u_puf/ring1[6].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[6].ro1/u_backend/LUT6_INV2/I0	{ CLBLM_L_B CLBLM_LOGIC_OUTS9 BYP_ALT4 BYP_BOUNCE4 IMUX20 CLBLM_L_C2 }
NET	u_puf/ring1[7].ro1/u_backend/t0	u_puf/ring1[7].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[7].ro1/u_backend/LUT6_NAND0/O	{ CLBLM_M_D CLBLM_LOGIC_OUTS15 IMUX7 CLBLM_M_A1 }
NET	u_puf/ring1[7].ro1/u_backend/t1	u_puf/ring1[7].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[7].ro1/u_backend/LUT6_INV1/I0	{ CLBLM_M_A CLBLM_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX18 CLBLM_M_B2 }
NET	u_puf/ring1[7].ro1/u_backend/t2	u_puf/ring1[7].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[7].ro1/u_backend/LUT6_INV2/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 BYP_ALT5 BYP_BOUNCE5 IMUX29 CLBLM_M_C2 }
NET	u_puf/ring1[8].ro1/u_backend/t0	u_puf/ring1[8].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[8].ro1/u_backend/LUT6_NAND0/O	{ CLBLL_L_D CLBLL_LOGIC_OUTS11 IMUX_L6 CLBLL_L_A1 }
NET	u_puf/ring1[8].ro1/u_backend/t1	u_puf/ring1[8].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[8].ro1/u_backend/LUT6_INV1/I0	{ CLBLL_L_A CLBLL_LOGIC_OUTS8 BYP_ALT1 BYP_BOUNCE1 IMUX_L19 CLBLL_L_B2 }
NET	u_puf/ring1[8].ro1/u_backend/t2	u_puf/ring1[8].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[8].ro1/u_backend/LUT6_INV2/I0	{ CLBLL_L_B CLBLL_L_BMUX CLBLL_LOGIC_OUTS17 SR1BEG_S0 IMUX_L33 CLBLL_L_C1 }
NET	u_puf/ring1[9].ro1/u_backend/t0	u_puf/ring1[9].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[9].ro1/u_backend/LUT6_NAND0/O	{ CLBLL_LL_D CLBLL_LOGIC_OUTS15 IMUX_L7 CLBLL_LL_A1 }
NET	u_puf/ring1[9].ro1/u_backend/t1	u_puf/ring1[9].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[9].ro1/u_backend/LUT6_INV1/I0	{ CLBLL_LL_A CLBLL_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX_L18 CLBLL_LL_B2 }
NET	u_puf/ring1[9].ro1/u_backend/t2	u_puf/ring1[9].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[9].ro1/u_backend/LUT6_INV2/I0	{ CLBLL_LL_B CLBLL_LOGIC_OUTS13 BYP_ALT5 BYP_BOUNCE5 IMUX_L29 CLBLL_LL_C2 }
NET	u_puf/ring1[10].ro1/u_backend/t0	u_puf/ring1[10].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[10].ro1/u_backend/LUT6_NAND0/O	{ CLBLL_L_A CLBLL_L_AMUX CLBLL_LOGIC_OUTS16 NR1BEG2 IMUX_L20 CLBLL_L_C2 }
NET	u_puf/ring1[10].ro1/u_backend/t1	u_puf/ring1[10].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[10].ro1/u_backend/LUT6_INV1/I0	{ CLBLL_L_C CLBLL_LOGIC_OUTS10 FAN_ALT5 FAN_BOUNCE5 IMUX_L41 CLBLL_L_D1 }
NET	u_puf/ring1[10].ro1/u_backend/t2	u_puf/ring1[10].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[10].ro1/u_backend/LUT6_INV2/I0	{ CLBLL_L_D CLBLL_LOGIC_OUTS11 SR1BEG_S0 ER1BEG1 IMUX19 CLBLM_L_B2 }
NET	u_puf/ring1[11].ro1/u_backend/t0	u_puf/ring1[11].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[11].ro1/u_backend/LUT6_NAND0/O	{ CLBLM_M_D CLBLM_LOGIC_OUTS15 IMUX7 CLBLM_M_A1 }
NET	u_puf/ring1[11].ro1/u_backend/t1	u_puf/ring1[11].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[11].ro1/u_backend/LUT6_INV1/I0	{ CLBLM_M_A CLBLM_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX18 CLBLM_M_B2 }
